Up to date
(["USDT"],11044.655033983132)
(["USDT"],11044.655033983132)
(["BTCUSDT"],11535.773230350085)
(["USDT"],10353.722134744352)
(["USDT"],10353.722134744352)
(["BTCUSDT"],9843.643876807668)
(["USDT"],10157.04377001182)
(["BTCUSDT"],11023.407527756484)
(["USDT"],9671.158526659785)
(["BTCUSDT"],9504.713882601278)
(["BTCUSDT"],9441.257419711439)
(["USDT"],9949.551048537618)
(["USDT"],9949.551048537618)
(["USDT"],9949.551048537618)
(["USDT"],9949.551048537618)
(["USDT"],9949.551048537618)
(["BTCUSDT"],9411.523260368636)
(["USDT"],8835.528054910808)
(["BTCUSDT"],8581.82728586264)
(["BTCUSDT"],8774.129680313155)
(["BTCUSDT"],9431.527955784753)
(["USDT"],8581.82728586264)
(["BTCUSDT"],9546.261918285543)
(["BTCUSDT"],9315.865375602083)
(["USDT"],9169.631941395422)
(["BTCUSDT"],8626.99242401183)
(["USDT"],8948.325265016618)
(["USDT"],8948.325265016618)
(["BTCUSDT"],8922.796487216496)
(["BTCUSDT"],9063.131931691552)
(["BTCUSDT"],8968.33989037563)
(["USDT"],8922.796487216496)
(["BTCUSDT"],8817.399600595805)
(["USDT"],8829.47222584144)
(["USDT"],8829.47222584144)
(["BTCUSDT"],8639.16072890409)
(["USDT"],8747.762071970965)
(["BTCUSDT"],8380.332573482858)
(["USDT"],8448.485910551359)
(["USDT"],8448.485910551359)
(["BTCUSDT"],8113.852037752329)
(["USDT"],8205.08633511335)
(["USDT"],8205.08633511335)
(["BTCUSDT"],7754.815000486377)
(["BTCUSDT"],8367.636231452356)
(["USDT"],8027.96411285503)
(["USDT"],8027.96411285503)
(["BTCUSDT"],8556.676481682993)
(["BTCUSDT"],8836.269672059274)
(["BTCUSDT"],9300.874729619192)
(["BTCUSDT"],9854.132139358071)
(["BTCUSDT"],9994.729170607665)
(["BTCUSDT"],9994.459444883367)
(["BTCUSDT"],10540.871315638036)
(["BTCUSDT"],10354.930393181825)
(["USDT"],9994.459444883367)
(["BTCUSDT"],9269.970323537185)
(["USDT"],9818.157225362314)
(["USDT"],9818.157225362314)
(["USDT"],9818.157225362314)
(["USDT"],9818.157225362314)
(["BTCUSDT"],11016.749309124896)
(["BTCUSDT"],10824.410842944266)
(["BTCUSDT"],11431.078565868293)
(["BTCUSDT"],11266.993473032013)
(["USDT"],10824.410842944262)
(["BTCUSDT"],10391.702346270855)
(["USDT"],10669.034038574655)
(["USDT"],10669.034038574655)
(["USDT"],10669.034038574655)
(["BTCUSDT"],10245.243400988722)
(["USDT"],10505.764303395275)
(["USDT"],10505.764303395275)
(["USDT"],10505.764303395275)
(["USDT"],10505.764303395275)
(["BTCUSDT"],11474.684411181805)
(["BTCUSDT"],11572.77249775616)
(["BTCUSDT"],11631.44343524491)
(["USDT"],11474.684411181806)
(["BTCUSDT"],11412.71920164085)
(["BTCUSDT"],10916.470855988031)
(["USDT"],11109.928617178046)
(["BTCUSDT"],11092.240595735322)
(["USDT"],10626.846224701163)
(["BTCUSDT"],10174.876243052759)
(["USDT"],10589.044720958103)
(["USDT"],10589.044720958103)
(["USDT"],10589.044720958103)
(["BTCUSDT"],11240.362081448211)
(["BTCUSDT"],11222.273367238178)
(["BTCUSDT"],11635.78685959569)
(["BTCUSDT"],11840.216757749666)
(["USDT"],11222.273367238178)
(["BTCUSDT"],9984.502986256657)
(["BTCUSDT"],10059.704989776947)
(["USDT"],10162.35725321036)
(["USDT"],10162.35725321036)
(["BTCUSDT"],10081.332439586886)
(["USDT"],9822.202420768848)
(["BTCUSDT"],10241.75915803523)
(["BTCUSDT"],10463.130999528621)
(["USDT"],9771.549468077319)
(["BTCUSDT"],9812.354774637093)
(["BTCUSDT"],10018.304363825428)
(["USDT"],9903.182366762487)
(["USDT"],9903.182366762487)
(["BTCUSDT"],8353.161122821046)
(["USDT"],9687.658407835579)
(["USDT"],9687.658407835579)
(["USDT"],9687.658407835579)
(["BTCUSDT"],9492.834591887706)
(["BTCUSDT"],9601.903804490492)
(["USDT"],9523.968938887849)
(["USDT"],9523.968938887849)
(["BTCUSDT"],9162.831362862482)
(["USDT"],9300.31700581857)
(["USDT"],9300.31700581857)
(["BTCUSDT"],10668.92600782089)
(["BTCUSDT"],10795.497591497053)
(["BTCUSDT"],11025.051929586964)
(["USDT"],10668.92600782089)
(["BTCUSDT"],12243.807462334811)
(["BTCUSDT"],11905.195299635172)
(["BTCUSDT"],11942.923890107104)
(["BTCUSDT"],12162.953842343097)
(["USDT"],11905.195299635172)
(["BTCUSDT"],12680.922058491495)
(["BTCUSDT"],12355.590241509257)
(["USDT"],12060.385663540308)
(["BTCUSDT"],12034.488025939356)
(["USDT"],11750.973842907066)
(["BTCUSDT"],12468.831821712498)
(["USDT"],11746.285401215284)
(["BTCUSDT"],11809.743708347985)
(["USDT"],11594.515330866847)
(["BTCUSDT"],12437.431156233017)
(["BTCUSDT"],11719.797178760959)
(["BTCUSDT"],11436.207150433707)
(["BTCUSDT"],11548.993413992186)
(["USDT"],11719.797178760959)
(["USDT"],11719.797178760959)
(["BTCUSDT"],11536.611375803186)
(["USDT"],11636.702489156974)
(["BTCUSDT"],11174.97399779964)
(["USDT"],11129.391112112158)
(["USDT"],11129.391112112158)
(["BTCUSDT"],11262.39247932204)
(["BTCUSDT"],11190.979870819867)
(["USDT"],11365.165344443207)
(["USDT"],11365.165344443207)
(["USDT"],11365.165344443207)
(["BTCUSDT"],10955.219508779042)
(["USDT"],11306.905465026948)
(["USDT"],11306.905465026948)
(["USDT"],11306.905465026948)
(["BTCUSDT"],12314.354008367258)
(["BTCUSDT"],11934.471936059432)
(["BTCUSDT"],11914.5751469242)
(["USDT"],12314.354008367258)
(["USDT"],12314.354008367258)
(["USDT"],12314.354008367258)
(["USDT"],12314.354008367258)
(["BTCUSDT"],11487.82341789801)
(["BTCUSDT"],11542.526455422436)
(["USDT"],12166.444064464014)
(["USDT"],12166.444064464014)
(["BTCUSDT"],12037.94660071904)
(["USDT"],11470.218216874515)
(["BTCUSDT"],11111.974305516353)
(["BTCUSDT"],11368.304801202832)
(["USDT"],11580.974770894261)
(["USDT"],11580.974770894261)
(["BTCUSDT"],10812.642022760492)
(["USDT"],11499.87148251602)
(["BTCUSDT"],11171.12857628339)
(["USDT"],10478.493869062822)
(["BTCUSDT"],10906.333939300075)
(["BTCUSDT"],10951.052341334505)
(["BTCUSDT"],10817.035019045463)
(["USDT"],10906.333939300075)
(["BTCUSDT"],9374.518859851867)
(["USDT"],10772.863874051807)
(["USDT"],10772.863874051807)
(["USDT"],10772.863874051807)
(["BTCUSDT"],11007.282717243002)
(["BTCUSDT"],10367.12410621964)
(["BTCUSDT"],10280.899880179215)
(["USDT"],11007.282717243002)
(["USDT"],11007.282717243002)
(["USDT"],11007.282717243002)
(["BTCUSDT"],10772.597328714566)
(["BTCUSDT"],10890.276548596688)
(["USDT"],10408.3941502225)
(["BTCUSDT"],9933.996379568)
(["BTCUSDT"],10084.86517202205)
(["USDT"],10256.679110973597)
(["USDT"],10256.679110973597)
(["BTCUSDT"],10706.309330261272)
(["USDT"],10223.121969402986)
(["BTCUSDT"],11078.347067432376)
(["BTCUSDT"],11074.243799982822)
(["USDT"],10587.905278513657)
(["BTCUSDT"],10574.713825204139)
(["USDT"],10583.983663960164)
(["USDT"],10583.983663960164)
(["BTCUSDT"],9685.407255459982)
(["USDT"],10568.550266767668)
(["USDT"],10568.550266767668)
(["USDT"],10568.550266767668)
(["BTCUSDT"],10605.62473055308)
(["USDT"],10365.807002769954)
(["BTCUSDT"],9955.140183070736)
(["USDT"],10270.999474426624)
(["USDT"],10270.999474426624)
(["USDT"],10270.999474426624)
(["USDT"],10270.999474426624)
(["USDT"],10270.999474426624)
(["USDT"],10270.999474426624)
(["BTCUSDT"],10529.636584408225)
(["BTCUSDT"],10818.783780223583)
(["USDT"],10306.17688136281)
(["BTCUSDT"],10385.933495838739)
(["BTCUSDT"],10391.801819031649)
(["USDT"],10264.946664897705)
(["BTCUSDT"],10060.331712378435)
(["BTCUSDT"],10096.206613878589)
(["USDT"],10267.735796052944)
(["USDT"],10267.735796052944)
